symbol,direction,entry_time,exit_time,entry_price,exit_price,z_at_entry,spy_z_at_entry,outperformance_at_entry,avg_move,qty,hold_hours,minutes_since_open,exit_reason
MPC,Long,2024-04-30T14:00:00+00:00,2024-04-30T19:45:00+00:00,190.3800,182.6600,-3.5615,0.3004,-3.8619,0.0069,67.00,5.7500,30,eod
CAT,Short,2024-04-30T14:00:00+00:00,2024-04-30T19:45:00+00:00,342.7500,335.0500,-1.5224,0.3004,-1.8228,0.0064,-37.00,5.7500,30,eod
SBUX,Short,2024-04-30T15:35:00+00:00,2024-04-30T19:45:00+00:00,88.4700,88.8100,1.9997,-1.2650,3.2647,0.0054,-145.00,4.1667,125,eod
PFE,Long,2024-05-01T14:00:00+00:00,2024-05-01T14:30:00+00:00,26.4800,26.1700,1.5640,-1.0628,2.6268,0.0054,482.00,0.5000,30,reversal
META,Short,2024-05-01T14:00:00+00:00,2024-05-01T19:45:00+00:00,434.4800,442.7300,2.0491,-1.0628,3.1119,0.0060,-29.00,5.7500,30,eod
GE,Short,2024-05-01T14:00:00+00:00,2024-05-01T19:45:00+00:00,159.5400,160.3600,-3.2730,-1.0628,-2.2102,0.0065,-80.00,5.7500,30,eod
SBUX,Long,2024-05-01T14:35:00+00:00,2024-05-01T19:45:00+00:00,74.1700,74.3400,-3.4399,0.1336,-3.5735,0.0066,170.00,5.1667,65,eod
TXN,Short,2024-05-02T14:00:00+00:00,2024-05-02T14:10:00+00:00,174.1900,174.6500,-3.6939,-1.8465,-1.8473,0.0046,-72.00,0.1667,30,reversal
QCOM,Short,2024-05-02T14:00:00+00:00,2024-05-02T16:00:00+00:00,179.4300,178.2600,2.1979,-1.8465,4.0444,0.0037,-70.00,2.0000,30,reversal
LLY,Long,2024-05-02T18:40:00+00:00,2024-05-02T19:45:00+00:00,756.9300,756.0000,-2.4551,0.6144,-3.0695,0.0094,16.00,1.0833,310,eod
PFE,Long,2024-05-02T14:00:00+00:00,2024-05-02T19:45:00+00:00,27.5000,27.7300,1.1383,-1.8465,2.9848,0.0051,459.00,5.7500,30,eod
HD,Long,2024-05-03T14:00:00+00:00,2024-05-03T14:45:00+00:00,346.0400,343.1400,2.5117,0.0427,2.4690,0.0038,36.00,0.7500,30,reversal
QCOM,Long,2024-05-03T14:00:00+00:00,2024-05-03T19:45:00+00:00,178.0600,179.3700,-4.1161,0.0427,-4.1588,0.0050,71.00,5.7500,30,eod
GOOGL,Short,2024-05-03T14:00:00+00:00,2024-05-03T19:45:00+00:00,165.2700,167.0600,-2.3507,0.0427,-2.3934,0.0036,-76.00,5.7500,30,eod
AVGO,Long,2024-05-06T14:00:00+00:00,2024-05-06T19:45:00+00:00,129.9800,130.5000,2.0958,0.7778,1.3180,0.0087,96.00,5.7500,30,eod
PYPL,Short,2024-05-06T14:00:00+00:00,2024-05-06T19:45:00+00:00,65.1100,65.5000,-1.3295,0.7778,-2.1072,0.0070,-193.00,5.7500,30,eod
LIN,Long,2024-05-07T14:00:00+00:00,2024-05-07T19:45:00+00:00,429.4600,430.3400,1.0400,-0.7500,1.7900,0.0030,29.00,5.7500,30,eod
DIS,Long,2024-05-07T14:35:00+00:00,2024-05-07T19:45:00+00:00,105.1100,105.6700,-3.7282,-0.4209,-3.3073,0.0047,119.00,5.1667,65,eod
COIN,Short,2024-05-07T14:00:00+00:00,2024-05-07T19:45:00+00:00,220.4200,215.4300,-2.0414,-0.7500,-1.2914,0.0189,-57.00,5.7500,30,eod
QCOM,Long,2024-05-08T14:00:00+00:00,2024-05-08T14:55:00+00:00,180.0800,180.0000,2.8765,1.7860,1.0905,0.0051,70.00,0.9167,30,reversal
UNH,Short,2024-05-08T14:00:00+00:00,2024-05-08T19:45:00+00:00,503.8700,503.6100,-0.9303,1.7860,-2.7163,0.0052,-25.00,5.7500,30,eod
PYPL,Long,2024-05-08T14:00:00+00:00,2024-05-08T19:45:00+00:00,64.5300,64.0600,-1.4607,1.7860,-3.2467,0.0070,196.00,5.7500,30,eod
GOOGL,Short,2024-05-09T14:00:00+00:00,2024-05-09T19:45:00+00:00,168.7200,169.5300,-1.4460,-0.1950,-1.2510,0.0034,-74.00,5.7500,30,eod
BAC,Long,2024-05-09T14:00:00+00:00,2024-05-09T19:45:00+00:00,37.9800,38.3600,2.3788,-0.1950,2.5738,0.0045,332.00,5.7500,30,eod
HD,Short,2024-05-09T14:00:00+00:00,2024-05-09T19:45:00+00:00,343.7100,347.4800,3.0084,-0.1950,3.2034,0.0044,-36.00,5.7500,30,eod
DIS,Short,2024-05-10T14:00:00+00:00,2024-05-10T14:20:00+00:00,105.6900,106.1600,-1.8612,-0.3309,-1.5303,0.0045,-119.00,0.3333,30,reversal
NKE,Long,2024-05-10T19:05:00+00:00,2024-05-10T19:45:00+00:00,90.9800,91.1000,-3.5698,-0.4792,-3.0906,0.0056,138.00,0.6667,335,eod
UNH,Long,2024-05-10T14:00:00+00:00,2024-05-10T19:45:00+00:00,510.0200,512.0300,1.2122,-0.3309,1.5432,0.0041,24.00,5.7500,30,eod
TSLA,Long,2024-05-13T14:00:00+00:00,2024-05-13T19:45:00+00:00,174.8000,171.8400,2.3258,0.1593,2.1665,0.0114,72.00,5.7500,30,eod
GOOGL,Short,2024-05-13T17:25:00+00:00,2024-05-13T19:45:00+00:00,168.5800,168.6400,3.0099,-0.0052,3.0151,0.0075,-74.00,2.3333,235,eod
CVX,Long,2024-05-13T15:25:00+00:00,2024-05-13T19:45:00+00:00,164.3700,164.2300,-3.2950,-0.2129,-3.0821,0.0040,76.00,4.3333,115,eod
HD,Short,2024-05-13T14:00:00+00:00,2024-05-13T19:45:00+00:00,344.4400,340.7100,-1.5204,0.1593,-1.6797,0.0048,-36.00,5.7500,30,eod
LOW,Long,2024-05-14T14:00:00+00:00,2024-05-14T14:30:00+00:00,234.3600,232.9800,2.1055,0.0000,2.1055,0.0060,53.00,0.5000,30,reversal
GOOGL,Short,2024-05-14T14:00:00+00:00,2024-05-14T19:45:00+00:00,169.0200,170.3200,-2.0827,0.0000,-2.0827,0.0038,-74.00,5.7500,30,eod
COP,Long,2024-05-14T14:30:00+00:00,2024-05-14T19:45:00+00:00,120.7200,121.1300,-1.5302,1.7312,-3.2615,0.0047,103.00,5.2500,60,eod
SCHW,Short,2024-05-14T14:00:00+00:00,2024-05-14T19:45:00+00:00,76.7200,76.9100,3.1025,0.0000,3.1025,0.0057,-163.00,5.7500,30,eod
LLY,Long,2024-05-15T14:00:00+00:00,2024-05-15T17:45:00+00:00,773.9200,779.5500,1.8141,-0.3534,2.1674,0.0064,16.00,3.7500,30,reversal
CVX,Short,2024-05-15T14:00:00+00:00,2024-05-15T19:45:00+00:00,160.8400,162.5700,-3.3280,-0.3534,-2.9747,0.0035,-77.00,5.7500,30,eod
CVX,Long,2024-05-15T14:05:00+00:00,2024-05-15T19:45:00+00:00,160.3700,162.5700,-3.7188,-0.2118,-3.5070,0.0039,77.00,5.6667,35,eod
NKE,Long,2024-05-16T14:00:00+00:00,2024-05-16T14:45:00+00:00,92.7300,92.3800,1.7620,0.5725,1.1895,0.0049,135.00,0.7500,30,reversal
CRM,Short,2024-05-16T14:00:00+00:00,2024-05-16T19:45:00+00:00,286.2800,284.8400,-2.3852,0.5725,-2.9577,0.0039,-43.00,5.7500,30,eod
CRM,Long,2024-05-16T14:15:00+00:00,2024-05-16T19:45:00+00:00,286.0000,284.8400,-2.7522,0.6265,-3.3787,0.0038,43.00,5.5000,45,eod
MSFT,Short,2024-05-17T14:00:00+00:00,2024-05-17T14:10:00+00:00,419.0300,420.0500,-1.0628,0.2692,-1.3320,0.0020,-29.00,0.1667,30,reversal
MU,Long,2024-05-17T18:00:00+00:00,2024-05-17T19:45:00+00:00,125.4300,125.2900,-3.9353,-0.7989,-3.1364,0.0063,99.00,1.7500,270,eod
NFLX,Long,2024-05-17T14:00:00+00:00,2024-05-17T19:45:00+00:00,62.4100,62.0200,3.1269,0.2692,2.8576,0.0047,200.00,5.7500,30,eod
SBUX,Short,2024-05-17T18:00:00+00:00,2024-05-17T19:45:00+00:00,77.1400,77.7200,2.3416,-0.7989,3.1405,0.0121,-161.00,1.7500,270,eod
MU,Long,2024-05-20T14:15:00+00:00,2024-05-20T16:10:00+00:00,130.7400,129.3100,2.9206,1.8676,1.0530,0.0066,95.00,1.9167,45,reversal
JPM,Long,2024-05-20T14:00:00+00:00,2024-05-20T19:45:00+00:00,203.2100,196.3800,-3.5350,2.1367,-5.6717,0.0032,61.00,5.7500,30,eod
BAC,Short,2024-05-20T14:00:00+00:00,2024-05-20T19:45:00+00:00,39.3100,38.8500,-0.7456,2.1367,-2.8823,0.0031,-316.00,5.7500,30,eod
SLB,Short,2024-05-21T14:25:00+00:00,2024-05-21T16:00:00+00:00,48.9700,48.4100,3.6677,0.5548,3.1129,0.0040,-250.00,1.5833,55,reversal
GOOGL,Long,2024-05-21T14:00:00+00:00,2024-05-21T16:20:00+00:00,177.5700,177.0000,2.1326,0.5487,1.5840,0.0039,69.00,2.3333,30,reversal
TXN,Short,2024-05-21T14:00:00+00:00,2024-05-21T19:45:00+00:00,197.1900,198.8400,-1.8086,0.5487,-2.3572,0.0040,-62.00,5.7500,30,eod
T,Long,2024-05-21T14:00:00+00:00,2024-05-21T19:45:00+00:00,17.2400,17.3000,-2.9216,0.5487,-3.4702,0.0030,712.00,5.7500,30,eod
LIN,Short,2024-05-22T14:00:00+00:00,2024-05-22T16:25:00+00:00,432.5700,435.4800,-2.8338,-0.0712,-2.7626,0.0022,-28.00,2.4167,30,reversal
SLB,Long,2024-05-22T14:00:00+00:00,2024-05-22T19:45:00+00:00,47.2800,46.3600,-3.5494,-0.0712,-3.4782,0.0047,259.00,5.7500,30,eod
SBUX,Short,2024-05-22T14:00:00+00:00,2024-05-22T19:45:00+00:00,78.4100,80.5200,2.9438,-0.0712,3.0149,0.0040,-156.00,5.7500,30,eod
PFE,Long,2024-05-22T14:00:00+00:00,2024-05-22T19:45:00+00:00,28.8300,29.5000,2.5595,-0.0712,2.6306,0.0045,425.00,5.7500,30,eod
CRM,Short,2024-05-23T14:10:00+00:00,2024-05-23T17:40:00+00:00,282.4200,279.4900,-2.6577,-1.5470,-1.1106,0.0032,-42.00,3.5000,40,reversal
CRM,Long,2024-05-23T14:35:00+00:00,2024-05-23T17:40:00+00:00,279.2700,279.4900,-4.5393,-0.6987,-3.8406,0.0043,43.00,3.0833,65,reversal
ADBE,Short,2024-05-23T14:00:00+00:00,2024-05-23T19:45:00+00:00,489.6200,482.1300,1.6011,-3.0832,4.6843,0.0041,-24.00,5.7500,30,eod
MPC,Long,2024-05-23T14:00:00+00:00,2024-05-23T19:45:00+00:00,176.4200,177.4700,-0.4842,-3.0832,2.5991,0.0056,68.00,5.7500,30,eod
NFLX,Long,2024-05-24T14:00:00+00:00,2024-05-24T14:40:00+00:00,64.8300,64.7700,2.1886,0.3721,1.8165,0.0055,188.00,0.6667,30,reversal
GE,Long,2024-05-24T14:00:00+00:00,2024-05-24T14:45:00+00:00,164.3900,167.4400,-2.9736,0.3721,-3.3457,0.0040,74.00,0.7500,30,reversal
CAT,Short,2024-05-24T14:00:00+00:00,2024-05-24T19:45:00+00:00,348.7400,348.5500,-2.1138,0.3721,-2.4859,0.0056,-35.00,5.7500,30,eod
LLY,Short,2024-05-28T14:00:00+00:00,2024-05-28T14:40:00+00:00,791.2200,802.9500,-3.3435,-1.1936,-2.1499,0.0054,-15.00,0.6667,30,reversal
PYPL,Long,2024-05-28T14:00:00+00:00,2024-05-28T16:15:00+00:00,62.5800,62.1100,1.3802,-1.1936,2.5738,0.0073,196.00,2.2500,30,reversal
NKE,Short,2024-05-28T14:00:00+00:00,2024-05-28T19:45:00+00:00,92.2900,91.9800,2.1602,-1.1936,3.3537,0.0043,-133.00,5.7500,30,eod
T,Long,2024-05-28T17:30:00+00:00,2024-05-28T19:45:00+00:00,17.2300,17.2500,-2.5820,0.4840,-3.0660,0.0055,709.00,2.2500,240,eod
SBUX,Long,2024-05-29T14:00:00+00:00,2024-05-29T14:15:00+00:00,78.0500,77.6400,2.6727,1.3791,1.2936,0.0045,156.00,0.2500,30,reversal
UNH,Short,2024-05-29T14:05:00+00:00,2024-05-29T14:50:00+00:00,486.4000,478.4700,4.1329,0.9742,3.1587,0.0049,-25.00,0.7500,35,reversal
COP,Long,2024-05-29T14:00:00+00:00,2024-05-29T19:45:00+00:00,115.2000,114.9800,-2.8772,1.3791,-4.2564,0.0030,106.00,5.7500,30,eod
MPC,Short,2024-05-29T14:00:00+00:00,2024-05-29T19:45:00+00:00,174.9100,173.0100,-1.4128,1.3791,-2.7920,0.0055,-69.00,5.7500,30,eod
UNH,Short,2024-05-30T14:00:00+00:00,2024-05-30T14:40:00+00:00,480.3000,480.7100,-1.7385,1.0429,-2.7813,0.0042,-25.00,0.6667,30,reversal
TSLA,Long,2024-05-30T14:00:00+00:00,2024-05-30T15:35:00+00:00,181.5500,176.2100,2.1911,1.0429,1.1482,0.0088,67.00,1.5833,30,reversal
CRM,Long,2024-05-30T14:00:00+00:00,2024-05-30T19:45:00+00:00,218.2500,215.2800,-4.0778,1.0429,-5.1207,0.0057,56.00,5.7500,30,eod
NKE,Short,2024-05-30T14:30:00+00:00,2024-05-30T19:45:00+00:00,93.4600,93.1700,2.8161,-0.8110,3.6271,0.0052,-131.00,5.2500,60,eod
MSFT,Short,2024-05-31T14:50:00+00:00,2024-05-31T15:40:00+00:00,406.7400,406.7100,-4.7380,-3.5808,-1.1572,0.0041,-29.00,0.8333,80,reversal
DIS,Long,2024-05-31T14:00:00+00:00,2024-05-31T19:45:00+00:00,102.7300,103.5400,0.9178,-2.0195,2.9373,0.0039,117.00,5.7500,30,eod
T,Short,2024-05-31T14:00:00+00:00,2024-05-31T19:45:00+00:00,17.7900,18.1800,4.3698,-2.0195,6.3893,0.0033,-679.00,5.7500,30,eod
CVX,Short,2024-06-03T14:00:00+00:00,2024-06-03T14:10:00+00:00,159.0700,159.6900,-3.9017,-1.8303,-2.0715,0.0032,-75.00,0.1667,30,reversal
LLY,Long,2024-06-03T14:00:00+00:00,2024-06-03T19:45:00+00:00,827.4900,829.4800,1.0678,-1.8303,2.8980,0.0059,14.00,5.7500,30,eod
PFE,Short,2024-06-03T14:00:00+00:00,2024-06-03T19:45:00+00:00,29.3600,29.2700,4.0081,-1.8303,5.8384,0.0056,-409.00,5.7500,30,eod
ADBE,Long,2024-06-04T14:00:00+00:00,2024-06-04T18:25:00+00:00,447.9400,447.1900,3.3346,1.5241,1.8106,0.0038,26.00,4.4167,30,reversal
ADBE,Short,2024-06-04T14:05:00+00:00,2024-06-04T18:25:00+00:00,448.1800,447.1900,3.2657,0.0000,3.2657,0.0041,-26.00,4.3333,35,reversal
QCOM,Long,2024-06-04T14:00:00+00:00,2024-06-04T19:45:00+00:00,202.7600,203.7600,-2.1618,1.5241,-3.6859,0.0056,59.00,5.7500,30,eod
FCX,Short,2024-06-04T14:00:00+00:00,2024-06-04T19:45:00+00:00,50.0300,49.4600,-1.1923,1.5241,-2.7164,0.0073,-240.00,5.7500,30,eod
NVDA,Long,2024-06-05T14:00:00+00:00,2024-06-05T15:20:00+00:00,119.3800,119.6900,3.2296,0.7163,2.5132,0.0035,101.00,1.3333,30,reversal
JPM,Short,2024-06-05T14:00:00+00:00,2024-06-05T19:45:00+00:00,198.1800,197.1600,-1.7777,0.7163,-2.4940,0.0030,-60.00,5.7500,30,eod
UNH,Long,2024-06-05T14:20:00+00:00,2024-06-05T19:45:00+00:00,500.4500,502.6500,-2.2028,1.1582,-3.3611,0.0057,24.00,5.4167,50,eod
NVDA,Long,2024-06-06T14:00:00+00:00,2024-06-06T19:45:00+00:00,120.6500,120.7200,-5.7984,-1.3754,-4.4230,0.0058,100.00,5.7500,30,eod
MU,Short,2024-06-06T14:00:00+00:00,2024-06-06T19:45:00+00:00,130.0300,130.6700,-3.1565,-1.3754,-1.7811,0.0073,-93.00,5.7500,30,eod
SBUX,Short,2024-06-06T14:00:00+00:00,2024-06-06T19:45:00+00:00,82.2000,81.5600,2.7773,-1.3754,4.1527,0.0052,-147.00,5.7500,30,eod
PYPL,Long,2024-06-06T14:00:00+00:00,2024-06-06T19:45:00+00:00,65.6000,66.9400,1.5715,-1.3754,2.9469,0.0061,184.00,5.7500,30,eod
COIN,Long,2024-06-07T14:00:00+00:00,2024-06-07T14:20:00+00:00,260.6300,258.6600,2.9720,1.3022,1.6697,0.0083,46.00,0.3333,30,reversal
UNH,Short,2024-06-07T14:00:00+00:00,2024-06-07T19:45:00+00:00,498.1100,491.2900,-0.9038,1.3022,-2.2061,0.0046,-24.00,5.7500,30,eod
UNH,Long,2024-06-07T15:45:00+00:00,2024-06-07T19:45:00+00:00,494.9100,491.2900,-1.8248,1.1812,-3.0060,0.0058,24.00,4.0000,135,eod
JPM,Long,2024-06-10T14:00:00+00:00,2024-06-10T14:55:00+00:00,200.5200,199.0700,2.4904,-0.3518,2.8422,0.0039,60.00,0.9167,30,reversal
AAPL,Short,2024-06-10T14:00:00+00:00,2024-06-10T19:45:00+00:00,195.1800,192.4100,-2.3115,-0.3518,-1.9597,0.0036,-62.00,5.7500,30,eod
AAPL,Long,2024-06-10T15:45:00+00:00,2024-06-10T19:45:00+00:00,195.1700,192.4100,-1.8981,1.1960,-3.0942,0.0044,61.00,4.0000,135,eod
PFE,Long,2024-06-11T14:00:00+00:00,2024-06-11T17:10:00+00:00,28.2000,28.0300,1.4766,-0.7931,2.2697,0.0065,426.00,3.1667,30,reversal
TSLA,Short,2024-06-11T14:00:00+00:00,2024-06-11T19:45:00+00:00,168.8500,169.5200,-2.3048,-0.7931,-1.5117,0.0074,-71.00,5.7500,30,eod
AAPL,Short,2024-06-11T14:00:00+00:00,2024-06-11T19:45:00+00:00,199.6100,206.2300,4.2988,-0.7931,5.0919,0.0043,-60.00,5.7500,30,eod
PYPL,Long,2024-06-11T14:20:00+00:00,2024-06-11T19:45:00+00:00,65.1700,64.5600,-3.7800,0.0957,-3.8757,0.0059,184.00,5.4167,50,eod
AVGO,Long,2024-06-12T14:00:00+00:00,2024-06-12T19:45:00+00:00,148.3500,149.4800,-2.4569,1.8223,-4.2793,0.0050,79.00,5.7500,30,eod
AAPL,Long,2024-06-12T14:00:00+00:00,2024-06-12T19:45:00+00:00,214.7100,214.3400,4.2597,1.8223,2.4374,0.0055,55.00,5.7500,30,eod
LOW,Short,2024-06-12T14:35:00+00:00,2024-06-12T19:45:00+00:00,226.8300,225.2900,4.6857,1.3432,3.3425,0.0038,-52.00,5.1667,65,eod
PFE,Short,2024-06-12T14:00:00+00:00,2024-06-12T19:45:00+00:00,27.7100,27.6000,-1.0743,1.8223,-2.8966,0.0070,-426.00,5.7500,30,eod
TSLA,Long,2024-06-13T14:00:00+00:00,2024-06-13T14:30:00+00:00,190.3300,183.7700,1.9890,-0.0246,2.0136,0.0099,62.00,0.5000,30,reversal
LLY,Short,2024-06-13T14:10:00+00:00,2024-06-13T19:45:00+00:00,874.4400,881.3500,1.9608,-1.4007,3.3615,0.0060,-13.00,5.5833,40,eod
PYPL,Short,2024-06-13T14:00:00+00:00,2024-06-13T19:45:00+00:00,62.5200,61.7500,-2.5965,-0.0246,-2.5720,0.0065,-189.00,5.7500,30,eod
QCOM,Short,2024-06-14T14:00:00+00:00,2024-06-14T19:45:00+00:00,214.6600,214.9500,-2.1221,0.8573,-2.9794,0.0057,-54.00,5.7500,30,eod
NFLX,Long,2024-06-14T14:00:00+00:00,2024-06-14T19:45:00+00:00,66.8400,66.8900,2.1875,0.8573,1.3302,0.0055,175.00,5.7500,30,eod
PFE,Long,2024-06-14T14:00:00+00:00,2024-06-14T19:45:00+00:00,27.4900,27.5100,-3.3084,0.8573,-4.1657,0.0076,427.00,5.7500,30,eod
AVGO,Long,2024-06-17T14:00:00+00:00,2024-06-17T15:20:00+00:00,180.8000,179.9000,2.2968,0.4555,1.8413,0.0068,64.00,1.3333,30,reversal
PFE,Long,2024-06-17T15:55:00+00:00,2024-06-17T19:45:00+00:00,27.0400,26.9400,-2.1558,1.0113,-3.1671,0.0073,432.00,3.8333,145,eod
PYPL,Short,2024-06-17T14:00:00+00:00,2024-06-17T19:45:00+00:00,59.7500,60.1500,-1.7577,0.4555,-2.2133,0.0070,-196.00,5.7500,30,eod
AAPL,Short,2024-06-18T14:00:00+00:00,2024-06-18T19:45:00+00:00,214.9400,214.2600,-2.4151,-0.5958,-1.8193,0.0067,-54.00,5.7500,30,eod
ADBE,Short,2024-06-18T14:00:00+00:00,2024-06-18T19:45:00+00:00,527.9800,521.8800,3.8546,-0.5958,4.4504,0.0042,-22.00,5.7500,30,eod
JPM,Long,2024-06-18T14:00:00+00:00,2024-06-18T19:45:00+00:00,197.2400,196.6700,2.2962,-0.5958,2.8920,0.0038,59.00,5.7500,30,eod
GOOGL,Short,2024-06-20T14:00:00+00:00,2024-06-20T14:15:00+00:00,175.1100,175.4100,-1.9429,0.6170,-2.5599,0.0046,-66.00,0.2500,30,reversal
AMD,Long,2024-06-20T14:00:00+00:00,2024-06-20T19:45:00+00:00,162.7100,162.8600,2.9547,0.6170,2.3377,0.0117,71.00,5.7500,30,eod
AMD,Short,2024-06-20T14:10:00+00:00,2024-06-20T19:45:00+00:00,161.2900,162.8600,2.5245,-1.4425,3.9670,0.0101,-72.00,5.5833,40,eod
COP,Long,2024-06-21T14:00:00+00:00,2024-06-21T15:20:00+00:00,111.7900,111.2400,1.1324,-1.8625,2.9949,0.0048,103.00,1.3333,30,reversal
MSFT,Short,2024-06-21T14:10:00+00:00,2024-06-21T15:35:00+00:00,447.8500,448.5500,-1.8247,-0.8079,-1.0168,0.0024,-25.00,1.4167,40,reversal
TXN,Short,2024-06-21T14:00:00+00:00,2024-06-21T19:45:00+00:00,195.6900,195.3600,2.3257,-1.8625,4.1882,0.0041,-59.00,5.7500,30,eod
UNH,Short,2024-06-24T14:00:00+00:00,2024-06-24T14:30:00+00:00,485.3800,487.5400,-1.2545,0.5721,-1.8266,0.0030,-23.00,0.5000,30,reversal
GS,Long,2024-06-24T14:00:00+00:00,2024-06-24T19:45:00+00:00,456.9000,462.1900,3.1437,0.5721,2.5716,0.0049,25.00,5.7500,30,eod
GS,Short,2024-06-24T14:20:00+00:00,2024-06-24T19:45:00+00:00,457.6800,462.1900,3.2615,-0.1615,3.4230,0.0052,-25.00,5.4167,50,eod
META,Long,2024-06-25T14:00:00+00:00,2024-06-25T14:15:00+00:00,506.5700,505.8200,3.2213,1.9271,1.2942,0.0041,22.00,0.2500,30,reversal
SBUX,Long,2024-06-25T14:00:00+00:00,2024-06-25T19:45:00+00:00,79.7300,78.9900,-2.2133,1.9271,-4.1404,0.0045,144.00,5.7500,30,eod
T,Short,2024-06-25T14:00:00+00:00,2024-06-25T19:45:00+00:00,18.6000,18.6700,-0.7977,1.9271,-2.7248,0.0040,-618.00,5.7500,30,eod
AMZN,Long,2024-06-26T14:25:00+00:00,2024-06-26T19:45:00+00:00,189.1700,193.5000,3.0919,0.8571,2.2349,0.0045,60.00,5.3333,55,eod
AMZN,Short,2024-06-26T15:05:00+00:00,2024-06-26T19:45:00+00:00,191.4600,193.5000,3.6335,0.5176,3.1159,0.0072,-59.00,4.6667,95,eod
JPM,Long,2024-06-26T14:00:00+00:00,2024-06-26T19:45:00+00:00,196.5800,197.1200,-1.6524,2.2627,-3.9151,0.0041,58.00,5.7500,30,eod
PFE,Short,2024-06-26T14:00:00+00:00,2024-06-26T19:45:00+00:00,27.7700,27.3900,-0.6516,2.2627,-2.9143,0.0066,-412.00,5.7500,30,eod
T,Short,2024-06-27T14:00:00+00:00,2024-06-27T15:05:00+00:00,18.6200,18.7000,-1.4079,0.2973,-1.7052,0.0038,-617.00,1.0833,30,reversal
CRM,Short,2024-06-27T14:40:00+00:00,2024-06-27T19:45:00+00:00,253.6500,252.5800,3.3319,0.3235,3.0084,0.0088,-45.00,5.0833,70,eod
BAC,Long,2024-06-27T14:00:00+00:00,2024-06-27T19:45:00+00:00,38.7200,39.2300,2.3005,0.2973,2.0032,0.0040,296.00,5.7500,30,eod
GOOGL,Short,2024-06-28T14:00:00+00:00,2024-06-28T16:10:00+00:00,184.7500,183.9100,1.5389,4.3019,-2.7630,0.0054,-62.00,2.1667,30,reversal
TXN,Long,2024-06-28T14:50:00+00:00,2024-06-28T19:45:00+00:00,197.2900,194.9600,3.3865,1.8251,1.5614,0.0045,58.00,4.9167,80,eod
UNH,Long,2024-06-28T14:00:00+00:00,2024-06-28T19:45:00+00:00,497.3700,496.2100,-4.6480,4.3019,-8.9498,0.0036,23.00,5.7500,30,eod
TSLA,Short,2024-07-01T14:10:00+00:00,2024-07-01T19:45:00+00:00,207.7600,209.9600,1.7213,-1.9853,3.7066,0.0116,-55.00,5.5833,40,eod
META,Short,2024-07-01T14:00:00+00:00,2024-07-01T19:45:00+00:00,497.7400,503.5700,-2.4670,-0.4458,-2.0212,0.0051,-23.00,5.7500,30,eod
AMZN,Long,2024-07-01T14:00:00+00:00,2024-07-01T19:45:00+00:00,195.1000,196.8800,2.3265,-0.4458,2.7723,0.0042,58.00,5.7500,30,eod
DIS,Long,2024-07-01T14:20:00+00:00,2024-07-01T19:45:00+00:00,98.2900,97.9900,-3.1965,-0.1536,-3.0429,0.0033,116.00,5.4167,50,eod
LLY,Short,2024-07-02T14:00:00+00:00,2024-07-02T14:45:00+00:00,882.7900,897.3500,-1.8088,1.1815,-2.9903,0.0052,-12.00,0.7500,30,reversal
TSLA,Long,2024-07-02T14:05:00+00:00,2024-07-02T15:40:00+00:00,227.6700,228.9300,2.1963,0.8079,1.3884,0.0143,49.00,1.5833,35,reversal
NKE,Long,2024-07-02T14:00:00+00:00,2024-07-02T19:45:00+00:00,75.6200,76.1400,-2.0475,1.1815,-3.2289,0.0073,150.00,5.7500,30,eod
DIS,Long,2024-07-03T14:00:00+00:00,2024-07-03T15:30:00+00:00,98.6500,98.4400,2.4355,0.0812,2.3543,0.0034,115.00,1.5000,30,reversal
AMZN,Short,2024-07-03T14:00:00+00:00,2024-07-05T13:35:00+00:00,198.2100,199.7500,-2.0683,0.0812,-2.1495,0.0038,-57.00,47.5833,30,reversal
TXN,Short,2024-07-05T14:00:00+00:00,2024-07-05T19:45:00+00:00,198.2000,198.5600,-1.3060,1.6358,-2.9419,0.0043,-57.00,5.7500,30,eod
META,Long,2024-07-05T14:00:00+00:00,2024-07-05T19:45:00+00:00,524.9300,539.7000,3.4338,1.6358,1.7979,0.0058,21.00,5.7500,30,eod
UNH,Long,2024-07-03T14:10:00+00:00,2024-07-05T19:45:00+00:00,489.5400,488.4500,-2.6732,0.3542,-3.0274,0.0046,23.00,53.5833,40,eod
AAPL,Short,2024-07-08T14:00:00+00:00,2024-07-08T19:30:00+00:00,224.1800,227.0200,-2.0352,-0.0395,-1.9957,0.0058,-50.00,5.5000,30,reversal
TSLA,Long,2024-07-08T14:00:00+00:00,2024-07-08T19:45:00+00:00,252.8200,252.2600,2.2628,-0.0395,2.3023,0.0123,45.00,5.7500,30,eod
MPC,Long,2024-07-08T15:40:00+00:00,2024-07-08T19:45:00+00:00,167.5300,167.8500,-2.4606,0.6793,-3.1398,0.0063,68.00,4.0833,130,eod
LLY,Short,2024-07-08T14:20:00+00:00,2024-07-08T19:45:00+00:00,924.7800,917.0500,3.2630,-0.1412,3.4042,0.0041,-12.00,5.4167,50,eod
DIS,Short,2024-07-09T14:00:00+00:00,2024-07-09T16:40:00+00:00,96.6200,96.8500,-2.4900,-0.4863,-2.0037,0.0035,-117.00,2.6667,30,reversal
CVX,Long,2024-07-09T14:00:00+00:00,2024-07-09T19:45:00+00:00,153.7400,153.4600,1.8541,-0.4863,2.3404,0.0041,73.00,5.7500,30,eod
